Time:64Hz,Epoch,Noise 1,Noise 2,Event Id,Event Date,Event Duration
16.8281250000,33,0.9130842084,0.3910205520,,,
16.8437500000,33,-0.0392908265,-0.4770494835,,,
16.8593750000,33,0.3968090611,-0.1009830821,,,
16.8750000000,33,0.8476312410,-1.0115115336,,,
16.8906250000,33,1.4751832863,-1.0009259629,,,
16.9062500000,33,0.3410694743,0.5991793938,,,
16.9218750000,33,0.9415774764,1.0003618889,,,
16.9375000000,33,0.7624876139,-0.0566316121,,,
16.9531250000,33,0.8000398017,-1.7262760433,,,
16.9687500000,33,-0.6004939888,0.4820690049,,,
16.9843750000,33,0.5545679151,-0.8911746879,,,
17.0000000000,34,0.5490353956,1.0119373943,,,
17.0156250000,34,0.5553498530,-1.0725352717,,,
17.0312500000,34,-1.4765730595,-1.4627081179,,,
17.0468750000,34,-1.6077960522,0.0539811727,,,
17.0625000000,34,-1.2128065432,0.5608320884,,,
17.0781250000,34,0.0390722383,0.8958258634,,,
17.0937500000,34,1.5429621242,-0.4233577059,,,
17.1093750000,34,-1.2437218327,-0.3512516627,,,
17.1250000000,34,0.3493840158,-0.5480948131,,,
17.1406250000,34,-1.0015685919,1.0228868522,,,
17.1562500000,34,0.3205411989,1.6317844486,,,
17.1718750000,34,0.3925873030,0.5236824405,,,
17.1875000000,34,0.0290060222,0.9923517870,,,
17.2031250000,34,1.4108350767,0.0270388472,,,
17.2187500000,34,-0.0728471173,-0.4401408863,,,
17.2343750000,34,-0.7173279798,-0.1551635303,,,
17.2500000000,34,-0.1059408364,0.0596719730,,,
17.2656250000,34,-2.0359583609,0.2085714848,,,
17.2812500000,34,-0.8256950356,0.9941085961,,,
17.2968750000,34,0.1173741525,-0.3641456866,,,
17.3125000000,34,1.2243662457,-0.7584509767,,,
17.3281250000,34,0.9958527983,-1.0015024408,,,
17.3437500000,34,0.9217492961,0.5311514276,,,
17.3593750000,34,-0.0072322025,0.7526796568,,,
17.3750000000,34,1.9658709094,-0.7360496429,,,
17.3906250000,34,0.6703745507,2.2258691108,,,
17.4062500000,34,1.1978510949,0.2039296434,,,
17.4218750000,34,1.2512591653,1.4776551636,,,
17.4375000000,34,1.2035682385,1.5655841248,,,
17.4531250000,34,-1.7697299746,2.1006527094,,,
17.4687500000,34,0.9256542019,0.2739960742,,,
17.4843750000,34,-0.0907167248,-0.0812337258,,,
17.5000000000,35,-0.8811652574,0.2537096893,,,
17.5156250000,35,0.8636869307,-0.4324120692,,,
17.5312500000,35,-1.4898157695,-0.7245193810,,,
17.5468750000,35,0.6905715505,0.5411343256,,,
17.5625000000,35,2.0332540587,-0.6602992401,,,
17.5781250000,35,-0.1294584938,0.5954092088,,,
17.5937500000,35,0.3094416925,-1.0936861043,,,
17.6093750000,35,-1.0104664091,-0.3496776308,,,
17.6250000000,35,-0.5703641022,0.7822405367,,,
17.6406250000,35,-0.1932114647,0.3398397349,,,
17.6562500000,35,-0.6983401961,-0.4991308030,,,
17.6718750000,35,-1.0441267551,-1.1179400312,,,
17.6875000000,35,0.1750519246,-0.6332766314,,,
17.7031250000,35,1.2824587383,0.2571972681,,,
17.7187500000,35,-0.8208396536,-0.1798308901,,,
17.7343750000,35,1.5805614087,-1.0106127294,,,
17.7500000000,35,-0.2084614342,0.5400206680,,,
17.7656250000,35,-0.1711700499,0.3598174764,,,
17.7812500000,35,-1.2712220180,-0.7632850008,,,
17.7968750000,35,-0.2633484719,-2.3862305284,,,
17.8125000000,35,-1.3088530988,-0.0377866424,,,
17.8281250000,35,0.6593538595,1.5161520408,,,
17.8437500000,35,-1.1520837708,0.4612741465,,,
17.8593750000,35,-1.7170792756,-1.4417555674,,,
17.8750000000,35,-0.1585344962,-0.6107884725,,,
17.8906250000,35,-2.4768208843,1.2990267005,,,
17.9062500000,35,1.5443678603,-0.8351473479,,,
17.9218750000,35,-0.1373641815,0.6022662988,,,
17.9375000000,35,0.5089053652,1.2214928893,,,
17.9531250000,35,1.7974031110,0.0907930993,,,
17.9687500000,35,0.2007658298,0.6479583618,,,
17.9843750000,35,-1.0374593743,0.4347935025,,,
18.0000000000,36,-0.0822845078,-1.2850939659,,,
18.0156250000,36,-0.0291592021,-0.2236499993,,,
18.0312500000,36,0.6511917417,1.0795362844,,,
18.0468750000,36,-1.5216972499,0.0573315784,,,
18.0625000000,36,-0.3113601407,-1.7142488843,,,
18.0781250000,36,1.9103787652,0.1723980439,,,
18.0937500000,36,-0.3933037584,0.7092818286,,,
18.1093750000,36,-2.1473306983,1.2956676441,,,
18.1250000000,36,-0.0010387921,1.1199786008,,,
18.1406250000,36,-0.2572252855,-2.8833966561,,,
18.1562500000,36,-0.2730323359,0.8756809101,,,
18.1718750000,36,1.0516059763,-0.7356573201,,,
18.1875000000,36,0.2802724524,-0.4070836801,,,
18.2031250000,36,-0.5060733690,0.9719323210,,,
18.2187500000,36,0.7702482051,0.1497104683,,,
18.2343750000,36,-0.7966889653,-0.0237428596,,,
18.2500000000,36,-0.1637159849,-0.0201923920,,,
18.2656250000,36,0.7468048451,-0.1149416660,,,
18.2812500000,36,0.1114111186,0.3765287534,,,
18.2968750000,36,-1.5500059880,0.3239344459,,,
18.3125000000,36,1.1132063799,0.7009591245,,,
18.3281250000,36,0.9559131495,0.5361429978,,,
18.3437500000,36,-0.8780717416,0.7675375245,,,
18.3593750000,36,1.4324963983,1.0396804585,,,
18.3750000000,36,1.1001193874,0.2949153763,,,
18.3906250000,36,0.4195771102,0.6221616457,,,
18.4062500000,36,-1.1070180172,0.7835592883,,,
18.4218750000,36,-0.4302695006,-1.6028072338,,,
18.4375000000,36,0.1877128299,1.3774219582,,,
18.4531250000,36,-1.6436157139,0.5042439215,,,
18.4687500000,36,0.9690414205,-0.5478044195,,,
18.4843750000,36,-0.2791202343,-0.0141043631,,,
18.5000000000,37,0.0676327874,0.4714183988,,,
18.5156250000,37,1.7793797149,-0.2078717884,,,
18.5312500000,37,0.2368285244,1.0608626956,,,
18.5468750000,37,-0.0398059340,0.4892312430,,,
18.5625000000,37,0.1250310174,-0.5623782020,,,
18.5781250000,37,1.0579546967,0.9157923669,,,
18.5937500000,37,1.0852909466,1.3336577791,,,
18.6093750000,37,-1.4221686205,-2.7230733394,,,
18.6250000000,37,-0.8196808752,-0.3312936756,,,
18.6406250000,37,-0.0981613472,-0.2616929865,,,
18.6562500000,37,-0.8608202081,-0.3225955265,,,
18.6718750000,37,-2.3281989800,-2.4391747519,,,
18.6875000000,37,0.9533204280,0.7945881742,,,
18.7031250000,37,-0.0793401499,-0.0460747885,,,
18.7187500000,37,-0.1184519241,-0.6760550013,,,
18.7343750000,37,0.2614858577,2.9587582284,,,
18.7500000000,37,2.0334638887,-1.0912062507,,,
18.7656250000,37,-0.1023732871,-0.2732745475,,,
18.7812500000,37,0.1640714472,0.8941582758,,,
18.7968750000,37,-0.4625938002,-2.6109106042,,,
18.8125000000,37,1.2693925470,-0.9849993754,,,
18.8281250000,37,1.0788880599,-0.0579292026,,,
18.8437500000,37,-2.1102868731,-0.0929444483,,,
18.8593750000,37,-2.3246351077,0.2639312408,,,
18.8750000000,37,-1.9428623517,-1.1817377822,,,
18.8906250000,37,-0.2100603391,-1.2302852134,,,
18.9062500000,37,1.3531933617,-0.7913672032,,,
18.9218750000,37,0.5386310367,0.8327906812,,,
18.9375000000,37,-0.5753063410,0.2321701340,,,
18.9531250000,37,0.8625174877,-0.3495493097,,,
18.9687500000,37,-1.9392726041,1.5087484101,,,
18.9843750000,37,0.7831348017,0.7917965693,,,
19.0000000000,38,0.4387398962,-0.6804050452,,,
19.0156250000,38,0.7312740763,-0.9842542691,,,
19.0312500000,38,0.7156049674,-1.0965433849,,,
19.0468750000,38,-1.1020263498,0.9037681909,,,
19.0625000000,38,0.0702894833,0.3167764924,,,
19.0781250000,38,-0.9601157917,0.8066538593,,,
19.0937500000,38,1.3648510124,0.3266556344,,,
19.1093750000,38,-0.0203664095,0.7748892031,,,
19.1250000000,38,-0.7223761168,-1.0524511755,,,
19.1406250000,38,-0.8698750382,-0.2294886226,,,
19.1562500000,38,-0.5888284489,-0.6226727103,,,
19.1718750000,38,-0.8189103552,-0.9851694654,,,
19.1875000000,38,1.0366333760,-0.8705750433,,,
19.2031250000,38,-0.3228414166,-0.8217988178,,,
19.2187500000,38,-1.3071775063,-0.5378137176,,,
19.2343750000,38,-0.6321695969,0.5733404386,,,
19.2500000000,38,0.9862941230,-0.5734012270,,,
19.2656250000,38,0.4596586066,0.4924975777,,,
19.2812500000,38,-1.4368697556,-1.3683692804,,,
19.2968750000,38,0.2402985585,0.6571924383,,,
19.3125000000,38,-1.6817443251,-1.2390758039,,,
19.3281250000,38,-0.0832604412,0.1867443072,,,
19.3437500000,38,-0.5767271218,0.4172980740,,,
19.3593750000,38,-0.8669419457,-1.1325019720,,,
19.3750000000,38,0.0305392299,-0.4595101210,,,
19.3906250000,38,1.5793251338,0.1870937014,,,
19.4062500000,38,-0.1429933283,-3.3857518856,,,
19.4218750000,38,0.0716284826,-0.1935683933,,,
19.4375000000,38,2.3176961842,-1.1668204060,,,
19.4531250000,38,-0.1308812591,0.1746046326,,,
19.4687500000,38,0.6392736956,-0.9812640833,,,
19.4843750000,38,0.4539326315,0.2108898775,,,
19.5000000000,39,1.2672703012,1.0931213759,,,
19.5156250000,39,0.4111542140,0.4833900042,,,
19.5312500000,39,0.5695814203,1.3273419996,,,
19.5468750000,39,0.0716868104,-0.4135518491,,,
19.5625000000,39,-0.8330278822,0.5116071873,,,
19.5781250000,39,-0.7685490094,1.6790200295,,,
19.5937500000,39,-0.2744763981,0.1248690938,,,
19.6093750000,39,0.1340482699,0.7341088200,,,
19.6250000000,39,-0.3513571161,1.1976107983,,,
19.6406250000,39,-0.4139461597,-1.2955135682,,,
19.6562500000,39,1.3892149611,0.9848225416,,,
19.6718750000,39,1.0170177928,0.8901821580,,,
19.6875000000,39,-0.8697359623,-0.9694834640,,,
19.7031250000,39,-0.5605247722,-0.5230950025,,,
19.7187500000,39,-0.8167329304,-1.0545212562,,,
19.7343750000,39,-0.4256406417,1.1429317973,,,
19.7500000000,39,0.2999952747,0.1954461931,,,
19.7656250000,39,-0.6644517577,0.5320044967,,,
19.7812500000,39,-1.0102959942,1.1415487052,,,
19.7968750000,39,-0.4115023496,0.5237443307,,,
19.8125000000,39,0.4633428269,-0.0158393721,,,
19.8281250000,39,-2.2279857600,0.5940252275,,,
19.8437500000,39,-0.1038741917,-1.5151077139,,,
19.8593750000,39,-0.2919869690,-1.4623706985,,,
19.8750000000,39,0.3214365120,-0.0705009922,,,
19.8906250000,39,-1.8681619465,1.1397146179,,,
19.9062500000,39,1.7775901063,-0.5627411516,,,
19.9218750000,39,0.0204184988,-1.1565268506,,,
19.9375000000,39,-1.8766119250,0.8899771547,,,
19.9531250000,39,1.9007342769,-0.7911896961,,,
19.9687500000,39,-0.2518935131,1.9986597779,,,
19.9843750000,39,0.7891408131,-0.6877911667,,,
20.0000000000,40,-1.1296518566,-1.2219656629,,,
20.0156250000,40,-1.4504583913,-0.9610672381,,,
20.0312500000,40,-0.5129812022,1.4402440359,,,
20.0468750000,40,-1.1443652302,-0.4378249780,,,
20.0625000000,40,1.4107426733,1.0404934018,,,
20.0781250000,40,0.5608202114,-0.4816737815,,,
20.0937500000,40,0.8974254845,0.2649502219,,,
20.1093750000,40,1.6977494500,-0.9613660654,,,
20.1250000000,40,0.1533383216,-0.6228326363,,,
20.1406250000,40,-1.4252560737,1.4022061466,,,
20.1562500000,40,-0.1539895368,-0.2296329711,,,
20.1718750000,40,2.3512379738,2.4116271487,,,
20.1875000000,40,-0.2013489041,-1.4372096936,,,
20.2031250000,40,0.9884368808,-0.9777143427,,,
20.2187500000,40,0.2794903543,1.9905821994,,,
20.2343750000,40,-3.0343831811,2.1405287806,,,
20.2500000000,40,0.8520199997,0.3381737962,,,
20.2656250000,40,1.0224116523,-0.2560860770,,,
20.2812500000,40,0.1607159873,0.6016641650,,,
20.2968750000,40,1.3550368677,-1.6565959237,,,
20.3125000000,40,-0.1315439213,-0.1445708748,,,
20.3281250000,40,-2.7496092072,1.0445122484,,,
20.3437500000,40,1.2173060055,1.4028188013,,,
20.3593750000,40,-1.2219473075,-2.1439199218,,,
20.3750000000,40,1.4496220199,0.9845444459,,,
20.3906250000,40,0.6560790597,-1.7274353634,,,
20.4062500000,40,0.6626706973,-0.4241277126,,,
20.4218750000,40,-0.2683001173,-0.5868261896,,,
20.4375000000,40,-0.1180516486,-2.0606378008,,,
20.4531250000,40,-0.2268368332,0.7462919953,,,
20.4687500000,40,0.9173177509,-0.1635416195,,,
20.4843750000,40,0.3558666821,-0.8153079836,,,
20.5000000000,41,-0.4913755814,-0.3696856688,,,
20.5156250000,41,-0.4397427385,-0.3043688652,,,
20.5312500000,41,-1.2519346309,-1.2177282252,,,
20.5468750000,41,0.6688310503,-0.6777758570,,,
20.5625000000,41,0.2053710103,-0.5577422732,,,
20.5781250000,41,1.0762656154,1.2048330938,,,
20.5937500000,41,1.1932126949,2.0519866696,,,
20.6093750000,41,-1.5289205417,-0.9883581692,,,
20.6250000000,41,-1.1464702768,0.0739107492,,,
20.6406250000,41,1.9042202833,0.9513340315,,,
20.6562500000,41,0.6498728405,0.2713382540,,,
20.6718750000,41,-0.3332796891,0.1796234523,,,
20.6875000000,41,0.0820823794,-2.2635615143,,,
20.7031250000,41,1.0517690341,-1.7344097343,,,
20.7187500000,41,1.1680631316,0.0197805653,,,
20.7343750000,41,1.4384600072,2.3074284052,,,
20.7500000000,41,0.9609265272,-1.4236789958,,,
20.7656250000,41,-1.2647103158,1.2767127738,,,
20.7812500000,41,-1.7583031661,-1.2490071870,,,
20.7968750000,41,0.3249524049,2.1946492373,,,
20.8125000000,41,-0.0212573533,-1.2803091870,,,
20.8281250000,41,0.8801477051,0.2349725639,,,
20.8437500000,41,0.8009588472,0.5274676313,,,
20.8593750000,41,0.8798768146,0.7134068982,,,
20.8750000000,41,-0.8642934253,-0.6310639288,,,
20.8906250000,41,0.8639987807,0.2937710165,,,
20.9062500000,41,-0.5675758951,-0.1782790651,,,
20.9218750000,41,2.0755058148,-0.7037461032,,,
20.9375000000,41,0.8095603645,-0.6293981036,,,
20.9531250000,41,0.2463584485,0.5185245862,,,
20.9687500000,41,-0.2348365437,0.5667824586,,,
20.9843750000,41,-0.5761797844,0.4220243963,,,
21.0000000000,42,2.2416322561,1.4606104682,,,
21.0156250000,42,-0.4385121986,-0.0600037530,,,
21.0312500000,42,0.6062799636,-0.9964981084,,,
21.0468750000,42,-1.3785463233,0.3539087591,,,
21.0625000000,42,0.6555013101,-0.9503077864,,,
21.0781250000,42,-0.4120786643,-0.8210729228,,,
21.0937500000,42,-2.0002518901,1.0316087495,,,
21.1093750000,42,-0.5169384993,1.2179016986,,,
21.1250000000,42,0.4770337662,0.0102009763,,,
21.1406250000,42,1.0259273928,-0.2478105755,,,
21.1562500000,42,0.1725097156,-0.4263266400,,,
21.1718750000,42,-0.2312180419,-0.4539337687,,,
21.1875000000,42,-0.1603323974,-0.5596574825,,,
21.2031250000,42,-0.6486436110,1.9638347190,,,
21.2187500000,42,-1.5572800142,0.6729756150,,,
21.2343750000,42,0.9710556520,0.0357951863,,,
21.2500000000,42,0.3004465373,2.2143473124,,,
21.2656250000,42,0.1473812333,0.0224447905,,,
21.2812500000,42,0.3728447199,0.5227682477,,,
21.2968750000,42,0.3349281076,-0.9799796821,,,
21.3125000000,42,-0.8050395248,-0.9492333303,,,
21.3281250000,42,0.5705116474,-1.3462492361,,,
21.3437500000,42,0.8488283075,-0.0419544663,,,
21.3593750000,42,0.7666947122,0.2114266316,,,
21.3750000000,42,-0.8616730334,1.4264450866,,,
21.3906250000,42,-0.5898019638,-1.9981398412,,,
21.4062500000,42,-0.3236253913,0.4979196078,,,
21.4218750000,42,0.4696990447,-2.1677334465,,,
21.4375000000,42,1.6748782399,1.2428004148,,,
21.4531250000,42,0.8879855867,-1.6209810683,,,
21.4687500000,42,-1.1186610310,-1.8289767285,,,
21.4843750000,42,0.5494092038,1.0929499608,,,
21.5000000000,43,-0.1542678078,-0.2558178110,,,
21.5156250000,43,-0.7078393249,-0.5214644142,,,
21.5312500000,43,0.8570436718,0.0367358433,,,
21.5468750000,43,1.0955850912,-1.3533693907,,,
21.5625000000,43,-0.2272143577,-0.2823131157,,,
21.5781250000,43,0.2768623114,-0.8602341557,,,
21.5937500000,43,0.9144883863,-0.0939405465,,,
21.6093750000,43,0.7407488594,-0.2291728718,,,
21.6250000000,43,0.8489089016,-0.2923866438,,,
21.6406250000,43,0.3208288372,-0.1548093536,,,
21.6562500000,43,1.9111722329,-0.7331538648,,,
21.6718750000,43,-0.3124759363,-0.1571702242,,,
21.6875000000,43,-0.0670775191,-0.6240076879,,,
21.7031250000,43,-0.2131384196,-1.0393202354,,,
21.7187500000,43,-0.8520487660,0.6887603911,,,
21.7343750000,43,0.3064253677,3.0114788637,,,
21.7500000000,43,0.3535987631,-2.0639304776,,,
21.7656250000,43,-0.5983176313,0.1836937621,,,
21.7812500000,43,0.3242648266,-1.3013280544,,,
21.7968750000,43,-1.0978268549,1.7637953711,,,
21.8125000000,43,0.0881935784,0.3630171299,,,
21.8281250000,43,-0.8135293954,0.5254762488,,,
21.8437500000,43,-0.0368855177,-0.2403961533,,,
21.8593750000,43,-0.6802199073,-0.2654168590,,,
21.8750000000,43,-0.1651369108,0.7670984435,,,
21.8906250000,43,-1.2927240617,0.5940258342,,,
21.9062500000,43,0.2193647331,0.2865718666,,,
21.9218750000,43,-0.2547137226,-0.7362367378,,,
21.9375000000,43,0.8616322282,-1.4102000784,,,
21.9531250000,43,-1.2196126646,-0.4794257807,,,
21.9687500000,43,1.8652020564,-0.6211494216,,,
21.9843750000,43,1.0928853008,1.9670861051,,,
22.0000000000,44,-2.9124223890,-1.6961475783,,,
22.0156250000,44,-0.6850904971,-0.2319961060,,,
22.0312500000,44,0.3633230939,-0.1516666732,,,
22.0468750000,44,2.8304334531,-0.1108631133,,,
22.0625000000,44,1.7401716697,1.5419464187,,,
22.0781250000,44,-0.7457543754,-0.2154262265,,,
22.0937500000,44,0.2984960502,-0.3919505417,,,
22.1093750000,44,-0.5161798853,0.1553556727,,,
22.1250000000,44,-0.2475356998,-0.3839571348,,,
22.1406250000,44,0.8622217086,0.7675964377,,,
22.1562500000,44,-1.1975867219,0.2465303442,,,
22.1718750000,44,-1.1407199460,0.4355942593,,,
22.1875000000,44,-0.3062262489,0.1818548470,,,
22.2031250000,44,0.0682420791,0.0195473708,,,
22.2187500000,44,-0.5308051550,-0.2350056054,,,
22.2343750000,44,1.2222870516,0.0501943426,,,
22.2500000000,44,-1.4773395937,1.1407676462,,,
22.2656250000,44,-1.0445103668,-0.7348499780,,,
22.2812500000,44,0.4515204008,0.8512749513,33025,22.2812500000,0.0000000000
22.2968750000,44,0.2727318204,-0.2764714663,,,
22.3125000000,44,0.7731088086,0.0533393297,,,
22.3281250000,44,1.2689508871,-1.1203669022,,,
22.3437500000,44,0.3566905119,0.0787188973,,,
22.3593750000,44,-2.6976769256,1.3772169734,,,
22.3750000000,44,-0.4884054785,-0.0961359721,33024,22.3750000000,0.0000000000
22.3906250000,44,-0.5872038025,1.4618268362,,,
22.4062500000,44,-0.2397970053,2.1209772337,,,
22.4218750000,44,-1.2857911603,-0.5246149331,,,
22.4375000000,44,-1.9965368976,-0.7932131659,,,
22.4531250000,44,-0.0416528863,0.4638630943,,,
22.4687500000,44,-0.1039005686,0.7390532659,,,
22.4843750000,44,0.2339059852,0.7561088376,,,
22.5000000000,45,-0.0301965652,-1.3858031262,,,
22.5156250000,45,-0.1350578010,-1.2900232004,,,
22.5312500000,45,-0.6575364935,-0.2707951323,,,
22.5468750000,45,-1.0344906427,-0.5253742331,,,
22.5625000000,45,-0.1090702512,-1.2101714430,,,
22.5781250000,45,0.3480581842,-0.0092423060,,,
22.5937500000,45,0.5178898210,-0.0446788815,,,
22.6093750000,45,-1.0445771058,-0.0383188418,,,
22.6250000000,45,0.2604337027,0.1505721586,,,
22.6406250000,45,0.9521457607,-2.0194540068,,,
22.6562500000,45,0.6161450831,0.0170781948,,,
22.6718750000,45,0.5491960587,-0.4984214094,,,
22.6875000000,45,-0.1652967991,-0.3916057772,,,
22.7031250000,45,0.2104341211,-1.5229597454,,,
22.7187500000,45,1.2593200188,0.4401276605,,,
22.7343750000,45,-0.1136854609,-0.5513394047,,,
22.7500000000,45,0.0488041452,-0.1562182162,,,
22.7656250000,45,1.3066779492,1.9454341055,,,
22.7812500000,45,-0.1827085587,1.8482415804,,,
22.7968750000,45,-0.2321029932,-0.0960528695,,,
22.8125000000,45,0.0217332821,-1.6842415435,,,
22.8281250000,45,0.1523117975,0.5708570355,,,
22.8437500000,45,1.4376561816,-0.2602586902,,,
22.8593750000,45,-1.6587860176,1.1270232897,,,
22.8750000000,45,-0.1514360332,1.4659711114,,,
22.8906250000,45,0.2737277257,0.8378899472,,,
22.9062500000,45,0.5845731895,2.2728412875,,,
22.9218750000,45,1.3517426691,0.1746482307,,,
22.9375000000,45,-0.6281616968,0.1767717545,,,
22.9531250000,45,1.1054474449,1.7601890552,,,
22.9687500000,45,0.0667505207,0.1589457853,,,
22.9843750000,45,-0.2054138547,-0.0321072298,,,
23.0000000000,46,0.2507710689,-0.4880945239,,,
23.0156250000,46,0.3778453571,1.2342263250,,,
23.0312500000,46,1.2033767823,1.5296266058,,,
23.0468750000,46,0.9590744000,-1.0582202698,,,
23.0625000000,46,-1.0440188163,-0.3705475792,,,
23.0781250000,46,0.2761869411,-0.4799913534,,,
23.0937500000,46,1.5194646058,-1.4255075908,,,
23.1093750000,46,0.0267781483,-0.9055487517,,,
23.1250000000,46,1.0069955440,0.4469731430,,,
23.1406250000,46,0.1277158964,-0.1094835729,,,
23.1562500000,46,0.3175406443,1.1438664859,,,
23.1718750000,46,0.0803540653,1.4501213624,,,
23.1875000000,46,0.7679920043,-1.3473763699,,,
23.2031250000,46,1.0085046466,-2.2079315704,,,
23.2187500000,46,0.0951378967,0.2239960841,,,
23.2343750000,46,1.6258536851,0.4322970905,,,
23.2500000000,46,-0.2914015569,-0.2408252799,,,
23.2656250000,46,-0.5315434850,1.2846694751,,,
23.2812500000,46,-2.0553657202,0.4117851627,,,
23.2968750000,46,-1.1337821785,-1.0613785293,,,
23.3125000000,46,-0.7576763121,0.7101933741,,,
23.3281250000,46,0.0231839314,0.0011723787,,,
23.3437500000,46,0.7097104945,1.4978161821,,,
23.3593750000,46,0.7862620298,0.3474397704,,,
23.3750000000,46,0.5079640180,-0.6496056151,,,
23.3906250000,46,0.2686528645,-0.9197122125,,,
23.4062500000,46,-0.8249984576,0.6025533891,,,
23.4218750000,46,1.4268984115,1.4171917405,,,
23.4375000000,46,-0.3350592484,-0.1098064660,,,
23.4531250000,46,1.1202055224,0.5813315962,,,
23.4687500000,46,0.3406564441,1.4764027032,,,
23.4843750000,46,-0.1612504584,0.8665734760,,,
23.5000000000,47,-0.4851948173,-0.9628864471,,,
23.5156250000,47,1.3644304410,1.6722237997,,,
23.5312500000,47,1.7820610126,1.3633802851,,,
23.5468750000,47,1.5566818725,-1.9957753560,,,
23.5625000000,47,1.5902955696,-0.4533165437,,,
23.5781250000,47,-0.9764324564,-0.6784511443,,,
23.5937500000,47,-0.4163530084,-0.7015132665,,,
23.6093750000,47,-0.6883424514,-0.0435481621,,,
23.6250000000,47,0.9322532809,-1.4367228658,,,
23.6406250000,47,-1.1750941323,-1.8434942380,,,
23.6562500000,47,-1.8933235660,0.1305700654,,,
23.6718750000,47,-0.0453649364,-0.8194327334,,,
23.6875000000,47,0.1601107114,-1.7258950375,,,
23.7031250000,47,0.7530205018,-1.1421342336,,,
23.7187500000,47,-0.7903493472,0.9790928750,,,
23.7343750000,47,-1.6167340716,-0.8034385309,,,
23.7500000000,47,-0.0340719337,-1.0333918598,,,
23.7656250000,47,-1.0335287853,0.6977811453,,,
23.7812500000,47,-0.3254808051,0.9237425343,,,
23.7968750000,47,-1.2111655737,-0.7789009382,,,
23.8125000000,47,0.7274245320,0.8305884392,,,
23.8281250000,47,-0.0774286790,0.7185407056,,,
23.8437500000,47,-0.2162002195,0.7828010583,,,
23.8593750000,47,0.6760425632,-1.3277527594,,,
23.8750000000,47,0.1435618426,0.3129421168,,,
23.8906250000,47,1.9368286915,-2.2786583571,,,
23.9062500000,47,-0.7869258249,1.3178395957,,,
23.9218750000,47,-0.5382819355,-0.3508058058,,,
23.9375000000,47,-0.7722423144,-1.4884602529,,,
23.9531250000,47,1.1815953041,-1.3415016923,,,
23.9687500000,47,0.9711836605,-0.8755057028,,,
23.9843750000,47,-1.4044904691,0.6291052026,,,
24.0000000000,48,0.7086248438,0.0108994397,,,
24.0156250000,48,-1.4399902620,-0.1716002300,,,
24.0312500000,48,-1.0838295512,-0.3980714761,,,
24.0468750000,48,0.2693315806,-0.0587647246,,,
24.0625000000,48,0.6745195609,0.9152960368,,,
24.0781250000,48,0.1202739325,-0.9547394977,,,
24.0937500000,48,1.1064655439,2.0457061423,,,
24.1093750000,48,1.1863499900,-2.0832085418,,,
24.1250000000,48,2.0308554467,0.0832861777,,,
24.1406250000,48,-0.0054653282,-0.7018454385,,,
24.1562500000,48,-2.3173746717,0.8379524305,,,
24.1718750000,48,0.5366333262,-1.4163242944,,,
24.1875000000,48,0.2997297094,-0.2911292347,,,
24.2031250000,48,-0.6259464877,-0.0696959633,,,
24.2187500000,48,0.8320163095,-1.1718907370,,,
24.2343750000,48,-0.3408006807,1.9302479748,,,
24.2500000000,48,0.6329065415,0.4189813774,,,
24.2656250000,48,-1.3412283010,-0.3463233088,,,
24.2812500000,48,-0.0028524305,-0.9286945590,,,
24.2968750000,48,-0.7400150589,-1.3672240528,,,
24.3125000000,48,-0.0089817794,1.7459866891,,,
24.3281250000,48,-1.0677543345,-0.9956383933,,,
24.3437500000,48,0.4287088742,-0.0886160427,,,
24.3593750000,48,0.2198737804,-0.5296006391,,,
24.3750000000,48,1.1332255771,2.8447386118,,,
24.3906250000,48,0.7516647257,-0.4048434224,,,
24.4062500000,48,2.1858782348,-0.7800355021,,,
24.4218750000,48,0.3989870727,-1.1896646536,,,
24.4375000000,48,1.1438512125,0.1504595006,,,
24.4531250000,48,0.6134629707,0.2373581554,,,
24.4687500000,48,-0.6253849201,0.9641480550,,,
24.4843750000,48,-1.2169637857,1.3748931731,,,
24.5000000000,49,-0.7809045317,-0.2683335975,,,
24.5156250000,49,1.0939802707,0.2362785323,,,
24.5312500000,49,0.1373004237,0.3101146512,,,
24.5468750000,49,0.2916165023,-0.3188046020,,,
24.5625000000,49,-0.2894231787,-0.0638155274,,,
24.5781250000,49,-0.0274609012,-1.5980054441,,,
24.5937500000,49,-1.0827732380,0.2944911332,,,
24.6093750000,49,-0.7409441883,0.0323026877,,,
24.6250000000,49,0.2480262295,0.4234966811,,,
24.6406250000,49,1.9161409086,0.8076398585,,,
24.6562500000,49,2.5940665744,-0.6885209129,,,
24.6718750000,49,-1.9206002853,2.3403302842,,,
24.6875000000,49,-1.0019908394,-0.0277982736,,,
24.7031250000,49,1.9820764484,0.5342961162,,,
24.7187500000,49,-1.2077230764,0.2262033266,,,
24.7343750000,49,0.4163339148,0.9798085539,,,
24.7500000000,49,-0.8810953057,-0.4700811210,,,
24.7656250000,49,-1.5746631654,-0.4385615944,,,
24.7812500000,49,-0.0962310144,-1.3910856767,,,
24.7968750000,49,0.2807555184,-2.2055329970,,,
24.8125000000,49,-1.2214424804,-0.0249379321,,,
24.8281250000,49,0.9525141481,2.7730890400,,,
24.8437500000,49,-0.8524715551,0.0311521234,,,
24.8593750000,49,0.4811754452,-0.7223904823,,,
24.8750000000,49,0.9810073946,1.5134375200,,,
